name,artist,features
This Town,Niall Horan,"{'danceability': 0.677, 'energy': 0.401, 'key': 9, 'loudness': -8.467, 'mode': 1, 'speechiness': 0.0308, 'acousticness': 0.712, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.195, 'tempo': 111.825, 'type': 'audio_features', 'id': '0qvzXomUDJVaUboy2wMfiS', 'uri': 'spotify:track:0qvzXomUDJVaUboy2wMfiS', 'track_href': 'https://api.spotify.com/v1/tracks/0qvzXomUDJVaUboy2wMfiS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qvzXomUDJVaUboy2wMfiS', 'duration_ms': 232852, 'time_signature': 4}"
WAIT FOR U (feat. Drake & Tems),"Future, Drake, Tems","{'danceability': 0.463, 'energy': 0.642, 'key': 1, 'loudness': -4.474, 'mode': 1, 'speechiness': 0.34, 'acousticness': 0.314, 'instrumentalness': 0, 'liveness': 0.0686, 'valence': 0.339, 'tempo': 83.389, 'type': 'audio_features', 'id': '59nOXPmaKlBfGMDeOVGrIK', 'uri': 'spotify:track:59nOXPmaKlBfGMDeOVGrIK', 'track_href': 'https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK', 'duration_ms': 189893, 'time_signature': 4}"
If You Love Her,Forest Blakk,"{'danceability': 0.286, 'energy': 0.445, 'key': 6, 'loudness': -8.087, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.355, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.278, 'tempo': 50.827, 'type': 'audio_features', 'id': '727Z2S2mtNH46CbP9EWPwY', 'uri': 'spotify:track:727Z2S2mtNH46CbP9EWPwY', 'track_href': 'https://api.spotify.com/v1/tracks/727Z2S2mtNH46CbP9EWPwY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY', 'duration_ms': 217352, 'time_signature': 4}"
Black Friday,Tom Odell,"{'danceability': 0.48, 'energy': 0.199, 'key': 6, 'loudness': -12.398, 'mode': 1, 'speechiness': 0.0329, 'acousticness': 0.931, 'instrumentalness': 0.0563, 'liveness': 0.0978, 'valence': 0.201, 'tempo': 165.476, 'type': 'audio_features', 'id': '1XTY6rA7XQosc0ynkkE9kN', 'uri': 'spotify:track:1XTY6rA7XQosc0ynkkE9kN', 'track_href': 'https://api.spotify.com/v1/tracks/1XTY6rA7XQosc0ynkkE9kN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1XTY6rA7XQosc0ynkkE9kN', 'duration_ms': 221510, 'time_signature': 4}"
Be Kind (with Halsey),"Marshmello, Halsey","{'danceability': 0.63, 'energy': 0.633, 'key': 4, 'loudness': -7.088, 'mode': 1, 'speechiness': 0.0457, 'acousticness': 0.00776, 'instrumentalness': 0, 'liveness': 0.0541, 'valence': 0.452, 'tempo': 93.995, 'type': 'audio_features', 'id': '3Z8FwOEN59mRMxDCtb8N0A', 'uri': 'spotify:track:3Z8FwOEN59mRMxDCtb8N0A', 'track_href': 'https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A', 'duration_ms': 172762, 'time_signature': 4}"
Lights Are On,Tom Rosenthal,"{'danceability': 0.44, 'energy': 0.04, 'key': 3, 'loudness': -16.887, 'mode': 1, 'speechiness': 0.0322, 'acousticness': 0.981, 'instrumentalness': 0.465, 'liveness': 0.111, 'valence': 0.249, 'tempo': 135.965, 'type': 'audio_features', 'id': '4IhTXiZLKATmwhMZIb1GQN', 'uri': 'spotify:track:4IhTXiZLKATmwhMZIb1GQN', 'track_href': 'https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4IhTXiZLKATmwhMZIb1GQN', 'duration_ms': 193749, 'time_signature': 4}"
Matilda,Harry Styles,"{'danceability': 0.507, 'energy': 0.294, 'key': 2, 'loudness': -10.0, 'mode': 1, 'speechiness': 0.04, 'acousticness': 0.896, 'instrumentalness': 1.97e-05, 'liveness': 0.0966, 'valence': 0.386, 'tempo': 114.199, 'type': 'audio_features', 'id': '6uvh0In7u1Xn4HgxOfAn8O', 'uri': 'spotify:track:6uvh0In7u1Xn4HgxOfAn8O', 'track_href': 'https://api.spotify.com/v1/tracks/6uvh0In7u1Xn4HgxOfAn8O', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6uvh0In7u1Xn4HgxOfAn8O', 'duration_ms': 245964, 'time_signature': 4}"
Falling,Harry Styles,"{'danceability': 0.567, 'energy': 0.267, 'key': 4, 'loudness': -6.502, 'mode': 1, 'speechiness': 0.0299, 'acousticness': 0.839, 'instrumentalness': 1.46e-06, 'liveness': 0.089, 'valence': 0.0592, 'tempo': 110.011, 'type': 'audio_features', 'id': '1ZMiCix7XSAbfAJlEZWMCp', 'uri': 'spotify:track:1ZMiCix7XSAbfAJlEZWMCp', 'track_href': 'https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp', 'duration_ms': 240133, 'time_signature': 4}"
Heather,Conan Gray,"{'danceability': 0.357, 'energy': 0.425, 'key': 5, 'loudness': -7.301, 'mode': 1, 'speechiness': 0.0333, 'acousticness': 0.584, 'instrumentalness': 0, 'liveness': 0.322, 'valence': 0.27, 'tempo': 102.078, 'type': 'audio_features', 'id': '4xqrdfXkTW4T0RauPLv3WA', 'uri': 'spotify:track:4xqrdfXkTW4T0RauPLv3WA', 'track_href': 'https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA', 'duration_ms': 198040, 'time_signature': 3}"
Bored,Billie Eilish,"{'danceability': 0.614, 'energy': 0.318, 'key': 7, 'loudness': -12.695, 'mode': 1, 'speechiness': 0.0478, 'acousticness': 0.896, 'instrumentalness': 0.00239, 'liveness': 0.0795, 'valence': 0.112, 'tempo': 119.959, 'type': 'audio_features', 'id': '04sN26COy28wTXYj3dMoiZ', 'uri': 'spotify:track:04sN26COy28wTXYj3dMoiZ', 'track_href': 'https://api.spotify.com/v1/tracks/04sN26COy28wTXYj3dMoiZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/04sN26COy28wTXYj3dMoiZ', 'duration_ms': 180933, 'time_signature': 4}"
Die For You,Joji,"{'danceability': 0.472, 'energy': 0.518, 'key': 8, 'loudness': -7.379, 'mode': 1, 'speechiness': 0.051, 'acousticness': 0.383, 'instrumentalness': 0.127, 'liveness': 0.289, 'valence': 0.154, 'tempo': 147.805, 'type': 'audio_features', 'id': '26hOm7dTtBi0TdpDGl141t', 'uri': 'spotify:track:26hOm7dTtBi0TdpDGl141t', 'track_href': 'https://api.spotify.com/v1/tracks/26hOm7dTtBi0TdpDGl141t', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/26hOm7dTtBi0TdpDGl141t', 'duration_ms': 211667, 'time_signature': 4}"
Afterglow,Ed Sheeran,"{'danceability': 0.641, 'energy': 0.324, 'key': 11, 'loudness': -5.851, 'mode': 1, 'speechiness': 0.0299, 'acousticness': 0.698, 'instrumentalness': 0, 'liveness': 0.328, 'valence': 0.273, 'tempo': 110.184, 'type': 'audio_features', 'id': '0E4Y1XIbs8GrAT1YqVy6dq', 'uri': 'spotify:track:0E4Y1XIbs8GrAT1YqVy6dq', 'track_href': 'https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq', 'duration_ms': 185487, 'time_signature': 4}"
you broke me first,Tate McRae,"{'danceability': 0.667, 'energy': 0.373, 'key': 4, 'loudness': -9.389, 'mode': 1, 'speechiness': 0.05, 'acousticness': 0.785, 'instrumentalness': 0, 'liveness': 0.0906, 'valence': 0.0823, 'tempo': 124.148, 'type': 'audio_features', 'id': '45bE4HXI0AwGZXfZtMp8JR', 'uri': 'spotify:track:45bE4HXI0AwGZXfZtMp8JR', 'track_href': 'https://api.spotify.com/v1/tracks/45bE4HXI0AwGZXfZtMp8JR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/45bE4HXI0AwGZXfZtMp8JR', 'duration_ms': 169266, 'time_signature': 4}"
Nobody Gets Me,SZA,"{'danceability': 0.358, 'energy': 0.284, 'key': 7, 'loudness': -8.285, 'mode': 1, 'speechiness': 0.0285, 'acousticness': 0.805, 'instrumentalness': 0, 'liveness': 0.183, 'valence': 0.276, 'tempo': 99.796, 'type': 'audio_features', 'id': '5Y35SjAfXjjG0sFQ3KOxmm', 'uri': 'spotify:track:5Y35SjAfXjjG0sFQ3KOxmm', 'track_href': 'https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm', 'duration_ms': 180853, 'time_signature': 3}"
IDK You Yet,Alexander 23,"{'danceability': 0.648, 'energy': 0.308, 'key': 1, 'loudness': -11.729, 'mode': 1, 'speechiness': 0.04, 'acousticness': 0.886, 'instrumentalness': 0.0774, 'liveness': 0.124, 'valence': 0.198, 'tempo': 76.997, 'type': 'audio_features', 'id': '0j1Ia2lQWrcXrQZI4AdJlk', 'uri': 'spotify:track:0j1Ia2lQWrcXrQZI4AdJlk', 'track_href': 'https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk', 'duration_ms': 184638, 'time_signature': 1}"
Heat Waves,Glass Animals,"{'danceability': 0.761, 'energy': 0.525, 'key': 11, 'loudness': -6.9, 'mode': 1, 'speechiness': 0.0944, 'acousticness': 0.44, 'instrumentalness': 6.7e-06, 'liveness': 0.0921, 'valence': 0.531, 'tempo': 80.87, 'type': 'audio_features', 'id': '3USxtqRwSYz57Ewm6wWRMp', 'uri': 'spotify:track:3USxtqRwSYz57Ewm6wWRMp', 'track_href': 'https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp', 'duration_ms': 238805, 'time_signature': 4}"
This City,Sam Fischer,"{'danceability': 0.605, 'energy': 0.377, 'key': 11, 'loudness': -6.213, 'mode': 1, 'speechiness': 0.0443, 'acousticness': 0.733, 'instrumentalness': 0, 'liveness': 0.0808, 'valence': 0.519, 'tempo': 73.877, 'type': 'audio_features', 'id': '3H3r2nKWa3Yk5gt8xgmsEt', 'uri': 'spotify:track:3H3r2nKWa3Yk5gt8xgmsEt', 'track_href': 'https://api.spotify.com/v1/tracks/3H3r2nKWa3Yk5gt8xgmsEt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3H3r2nKWa3Yk5gt8xgmsEt', 'duration_ms': 194853, 'time_signature': 4}"
drivers license,Olivia Rodrigo,"{'danceability': 0.561, 'energy': 0.431, 'key': 10, 'loudness': -8.81, 'mode': 1, 'speechiness': 0.0578, 'acousticness': 0.768, 'instrumentalness': 1.42e-05, 'liveness': 0.106, 'valence': 0.137, 'tempo': 143.875, 'type': 'audio_features', 'id': '5wANPM4fQCJwkGd4rN57mH', 'uri': 'spotify:track:5wANPM4fQCJwkGd4rN57mH', 'track_href': 'https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH', 'duration_ms': 242013, 'time_signature': 4}"
All Of The Girls You Loved Before,Taylor Swift,"{'danceability': 0.718, 'energy': 0.467, 'key': 2, 'loudness': -9.66, 'mode': 1, 'speechiness': 0.0398, 'acousticness': 0.707, 'instrumentalness': 6.92e-05, 'liveness': 0.126, 'valence': 0.396, 'tempo': 95.96, 'type': 'audio_features', 'id': '4P9Q0GojKVXpRTJCaL3kyy', 'uri': 'spotify:track:4P9Q0GojKVXpRTJCaL3kyy', 'track_href': 'https://api.spotify.com/v1/tracks/4P9Q0GojKVXpRTJCaL3kyy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4P9Q0GojKVXpRTJCaL3kyy', 'duration_ms': 221407, 'time_signature': 3}"
august,Taylor Swift,"{'danceability': 0.532, 'energy': 0.623, 'key': 5, 'loudness': -9.208, 'mode': 1, 'speechiness': 0.0331, 'acousticness': 0.538, 'instrumentalness': 7.28e-05, 'liveness': 0.0925, 'valence': 0.403, 'tempo': 89.937, 'type': 'audio_features', 'id': '3hUxzQpSfdDqwM3ZTFQY0K', 'uri': 'spotify:track:3hUxzQpSfdDqwM3ZTFQY0K', 'track_href': 'https://api.spotify.com/v1/tracks/3hUxzQpSfdDqwM3ZTFQY0K', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3hUxzQpSfdDqwM3ZTFQY0K', 'duration_ms': 261923, 'time_signature': 4}"
love nwantiti (ah ah ah),CKay,"{'danceability': 0.727, 'energy': 0.739, 'key': 8, 'loudness': -3.805, 'mode': 1, 'speechiness': 0.0411, 'acousticness': 0.365, 'instrumentalness': 0.00137, 'liveness': 0.161, 'valence': 0.533, 'tempo': 93.005, 'type': 'audio_features', 'id': '2Xr1dTzJee307rmrkt8c0g', 'uri': 'spotify:track:2Xr1dTzJee307rmrkt8c0g', 'track_href': 'https://api.spotify.com/v1/tracks/2Xr1dTzJee307rmrkt8c0g', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Xr1dTzJee307rmrkt8c0g', 'duration_ms': 145800, 'time_signature': 4}"
TELEKINESIS (feat. SZA & Future),"Travis Scott, SZA, Future","{'danceability': 0.458, 'energy': 0.535, 'key': 5, 'loudness': -4.854, 'mode': 0, 'speechiness': 0.0281, 'acousticness': 0.575, 'instrumentalness': 0, 'liveness': 0.168, 'valence': 0.216, 'tempo': 82.826, 'type': 'audio_features', 'id': '1i9lZvlaDdWDPyXEE95aiq', 'uri': 'spotify:track:1i9lZvlaDdWDPyXEE95aiq', 'track_href': 'https://api.spotify.com/v1/tracks/1i9lZvlaDdWDPyXEE95aiq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1i9lZvlaDdWDPyXEE95aiq', 'duration_ms': 353755, 'time_signature': 4}"
The Feels,Labrinth,"{'danceability': 0.55, 'energy': 0.481, 'key': 4, 'loudness': -4.917, 'mode': 0, 'speechiness': 0.0395, 'acousticness': 0.0215, 'instrumentalness': 0, 'liveness': 0.0972, 'valence': 0.15, 'tempo': 108.163, 'type': 'audio_features', 'id': '3l3iCfpZsxbxWJhYoiQNkD', 'uri': 'spotify:track:3l3iCfpZsxbxWJhYoiQNkD', 'track_href': 'https://api.spotify.com/v1/tracks/3l3iCfpZsxbxWJhYoiQNkD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3l3iCfpZsxbxWJhYoiQNkD', 'duration_ms': 198333, 'time_signature': 4}"
birthday cake,Dylan Conrique,"{'danceability': 0.436, 'energy': 0.255, 'key': 3, 'loudness': -8.623, 'mode': 1, 'speechiness': 0.0364, 'acousticness': 0.955, 'instrumentalness': 3.28e-05, 'liveness': 0.106, 'valence': 0.15, 'tempo': 113.265, 'type': 'audio_features', 'id': '7dDrR6vMK1JAwZZ5MIWgme', 'uri': 'spotify:track:7dDrR6vMK1JAwZZ5MIWgme', 'track_href': 'https://api.spotify.com/v1/tracks/7dDrR6vMK1JAwZZ5MIWgme', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7dDrR6vMK1JAwZZ5MIWgme', 'duration_ms': 205280, 'time_signature': 4}"
What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan","{'danceability': 0.516, 'energy': 0.467, 'key': 0, 'loudness': -6.184, 'mode': 1, 'speechiness': 0.0302, 'acousticness': 0.662, 'instrumentalness': 0, 'liveness': 0.0853, 'valence': 0.386, 'tempo': 132.861, 'type': 'audio_features', 'id': '5WtfUKzXircvW8l5aaVZWT', 'uri': 'spotify:track:5WtfUKzXircvW8l5aaVZWT', 'track_href': 'https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT', 'duration_ms': 173307, 'time_signature': 4}"
Hell N Back,Bakar,"{'danceability': 0.584, 'energy': 0.684, 'key': 10, 'loudness': -4.314, 'mode': 0, 'speechiness': 0.567, 'acousticness': 0.312, 'instrumentalness': 9.05e-05, 'liveness': 0.112, 'valence': 0.72, 'tempo': 210.164, 'type': 'audio_features', 'id': '3NRql0A1Ef4RCvT473iqgD', 'uri': 'spotify:track:3NRql0A1Ef4RCvT473iqgD', 'track_href': 'https://api.spotify.com/v1/tracks/3NRql0A1Ef4RCvT473iqgD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NRql0A1Ef4RCvT473iqgD', 'duration_ms': 213573, 'time_signature': 4}"
If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels","{'danceability': 0.464, 'energy': 0.473, 'key': 1, 'loudness': -10.086, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.866, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.604, 'tempo': 75.801, 'type': 'audio_features', 'id': '2kJwzbxV2ppxnQoYw4GLBZ', 'uri': 'spotify:track:2kJwzbxV2ppxnQoYw4GLBZ', 'track_href': 'https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ', 'duration_ms': 208687, 'time_signature': 4}"
How Could You,Jessie Murph,"{'danceability': 0.573, 'energy': 0.17, 'key': 11, 'loudness': -10.576, 'mode': 1, 'speechiness': 0.0555, 'acousticness': 0.834, 'instrumentalness': 3.08e-06, 'liveness': 0.108, 'valence': 0.28, 'tempo': 146.749, 'type': 'audio_features', 'id': '7wB9sL81rFRGhRt6msZ9CV', 'uri': 'spotify:track:7wB9sL81rFRGhRt6msZ9CV', 'track_href': 'https://api.spotify.com/v1/tracks/7wB9sL81rFRGhRt6msZ9CV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wB9sL81rFRGhRt6msZ9CV', 'duration_ms': 187813, 'time_signature': 3}"
Memories,Maroon 5,"{'danceability': 0.775, 'energy': 0.327, 'key': 11, 'loudness': -7.241, 'mode': 1, 'speechiness': 0.0557, 'acousticness': 0.841, 'instrumentalness': 0, 'liveness': 0.0821, 'valence': 0.595, 'tempo': 91.05, 'type': 'audio_features', 'id': '4cktbXiXOapiLBMprHFErI', 'uri': 'spotify:track:4cktbXiXOapiLBMprHFErI', 'track_href': 'https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI', 'duration_ms': 189486, 'time_signature': 4}"
Hotel,Montell Fish,"{'danceability': 0.228, 'energy': 0.427, 'key': 0, 'loudness': -8.739, 'mode': 0, 'speechiness': 0.0363, 'acousticness': 0.752, 'instrumentalness': 0.0167, 'liveness': 0.592, 'valence': 0.192, 'tempo': 180.345, 'type': 'audio_features', 'id': '0JzG1wJuB4v9UPkSE7LMXi', 'uri': 'spotify:track:0JzG1wJuB4v9UPkSE7LMXi', 'track_href': 'https://api.spotify.com/v1/tracks/0JzG1wJuB4v9UPkSE7LMXi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0JzG1wJuB4v9UPkSE7LMXi', 'duration_ms': 197333, 'time_signature': 4}"
Pray,Jessie Murph,"{'danceability': 0.588, 'energy': 0.39, 'key': 8, 'loudness': -7.753, 'mode': 1, 'speechiness': 0.0578, 'acousticness': 0.726, 'instrumentalness': 1.26e-05, 'liveness': 0.0965, 'valence': 0.206, 'tempo': 96.571, 'type': 'audio_features', 'id': '7MOCaEUbfGyq1K96umNVwJ', 'uri': 'spotify:track:7MOCaEUbfGyq1K96umNVwJ', 'track_href': 'https://api.spotify.com/v1/tracks/7MOCaEUbfGyq1K96umNVwJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7MOCaEUbfGyq1K96umNVwJ', 'duration_ms': 146267, 'time_signature': 4}"
Can We Kiss Forever?,"Kina, Adriana Proenza","{'danceability': 0.522, 'energy': 0.128, 'key': 4, 'loudness': -18.717, 'mode': 1, 'speechiness': 0.0357, 'acousticness': 0.894, 'instrumentalness': 0.026, 'liveness': 0.0941, 'valence': 0.124, 'tempo': 109.986, 'type': 'audio_features', 'id': '58wyJLv6yH1La9NIZPl3ne', 'uri': 'spotify:track:58wyJLv6yH1La9NIZPl3ne', 'track_href': 'https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/58wyJLv6yH1La9NIZPl3ne', 'duration_ms': 187932, 'time_signature': 4}"
I Wanna Be Yours,Arctic Monkeys,"{'danceability': 0.464, 'energy': 0.417, 'key': 0, 'loudness': -9.345, 'mode': 0, 'speechiness': 0.0256, 'acousticness': 0.136, 'instrumentalness': 0.022, 'liveness': 0.0974, 'valence': 0.479, 'tempo': 67.528, 'type': 'audio_features', 'id': '5XeFesFbtLpXzIVDNQP22n', 'uri': 'spotify:track:5XeFesFbtLpXzIVDNQP22n', 'track_href': 'https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n', 'duration_ms': 183956, 'time_signature': 4}"
Kill Bill,SZA,"{'danceability': 0.644, 'energy': 0.728, 'key': 8, 'loudness': -5.75, 'mode': 1, 'speechiness': 0.0351, 'acousticness': 0.0543, 'instrumentalness': 0.169, 'liveness': 0.161, 'valence': 0.43, 'tempo': 88.993, 'type': 'audio_features', 'id': '3OHfY25tqY28d16oZczHc8', 'uri': 'spotify:track:3OHfY25tqY28d16oZczHc8', 'track_href': 'https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8', 'duration_ms': 153947, 'time_signature': 4}"
this is what falling in love feels like,JVKE,"{'danceability': 0.422, 'energy': 0.44, 'key': 11, 'loudness': -5.53, 'mode': 1, 'speechiness': 0.0544, 'acousticness': 0.617, 'instrumentalness': 0, 'liveness': 0.0837, 'valence': 0.332, 'tempo': 128.934, 'type': 'audio_features', 'id': '2PWTZV5znjLtZC5T1EVJvL', 'uri': 'spotify:track:2PWTZV5znjLtZC5T1EVJvL', 'track_href': 'https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL', 'duration_ms': 120308, 'time_signature': 5}"
Remember That Night?,Sara Kays,"{'danceability': 0.679, 'energy': 0.61, 'key': 7, 'loudness': -10.936, 'mode': 0, 'speechiness': 0.0305, 'acousticness': 0.585, 'instrumentalness': 9.51e-05, 'liveness': 0.156, 'valence': 0.554, 'tempo': 123.978, 'type': 'audio_features', 'id': '1nYzjrdVQ8RpF93M0jPFW7', 'uri': 'spotify:track:1nYzjrdVQ8RpF93M0jPFW7', 'track_href': 'https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7', 'duration_ms': 227186, 'time_signature': 4}"
I GUESS I'M IN LOVE,Clinton Kane,"{'danceability': 0.422, 'energy': 0.34, 'key': 0, 'loudness': -6.577, 'mode': 1, 'speechiness': 0.0351, 'acousticness': 0.877, 'instrumentalness': 1.77e-05, 'liveness': 0.149, 'valence': 0.223, 'tempo': 77.213, 'type': 'audio_features', 'id': '1is8gU4RVcN4J8xItxWoOY', 'uri': 'spotify:track:1is8gU4RVcN4J8xItxWoOY', 'track_href': 'https://api.spotify.com/v1/tracks/1is8gU4RVcN4J8xItxWoOY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1is8gU4RVcN4J8xItxWoOY', 'duration_ms': 204094, 'time_signature': 4}"
Eyes Closed,Ed Sheeran,"{'danceability': 0.793, 'energy': 0.52, 'key': 11, 'loudness': -7.457, 'mode': 0, 'speechiness': 0.0696, 'acousticness': 0.246, 'instrumentalness': 0, 'liveness': 0.0878, 'valence': 0.309, 'tempo': 107.014, 'type': 'audio_features', 'id': '3p7XQpdt8Dr6oMXSvRZ9bg', 'uri': 'spotify:track:3p7XQpdt8Dr6oMXSvRZ9bg', 'track_href': 'https://api.spotify.com/v1/tracks/3p7XQpdt8Dr6oMXSvRZ9bg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3p7XQpdt8Dr6oMXSvRZ9bg', 'duration_ms': 194926, 'time_signature': 4}"
Good Days,SZA,"{'danceability': 0.436, 'energy': 0.655, 'key': 1, 'loudness': -8.37, 'mode': 0, 'speechiness': 0.0583, 'acousticness': 0.499, 'instrumentalness': 8.1e-06, 'liveness': 0.688, 'valence': 0.412, 'tempo': 121.002, 'type': 'audio_features', 'id': '3YJJjQPAbDT7mGpX3WtQ9A', 'uri': 'spotify:track:3YJJjQPAbDT7mGpX3WtQ9A', 'track_href': 'https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A', 'duration_ms': 279204, 'time_signature': 4}"
I Drink Wine,Adele,"{'danceability': 0.437, 'energy': 0.565, 'key': 10, 'loudness': -5.596, 'mode': 1, 'speechiness': 0.0466, 'acousticness': 0.697, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.306, 'tempo': 115.389, 'type': 'audio_features', 'id': '6v0UJD4a2FtleHeSYVX02A', 'uri': 'spotify:track:6v0UJD4a2FtleHeSYVX02A', 'track_href': 'https://api.spotify.com/v1/tracks/6v0UJD4a2FtleHeSYVX02A', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6v0UJD4a2FtleHeSYVX02A', 'duration_ms': 376169, 'time_signature': 4}"
that way,Tate McRae,"{'danceability': 0.453, 'energy': 0.383, 'key': 0, 'loudness': -11.015, 'mode': 1, 'speechiness': 0.163, 'acousticness': 0.728, 'instrumentalness': 0, 'liveness': 0.387, 'valence': 0.333, 'tempo': 105.029, 'type': 'audio_features', 'id': '7l97ElWmIdVHWUaOeeU5ZC', 'uri': 'spotify:track:7l97ElWmIdVHWUaOeeU5ZC', 'track_href': 'https://api.spotify.com/v1/tracks/7l97ElWmIdVHWUaOeeU5ZC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7l97ElWmIdVHWUaOeeU5ZC', 'duration_ms': 175027, 'time_signature': 4}"
Until I Found You (with Em Beihold) - Em Beihold Version,"Stephen Sanchez, Em Beihold","{'danceability': 0.551, 'energy': 0.55, 'key': 10, 'loudness': -5.339, 'mode': 1, 'speechiness': 0.0286, 'acousticness': 0.777, 'instrumentalness': 0, 'liveness': 0.202, 'valence': 0.342, 'tempo': 101.19, 'type': 'audio_features', 'id': '1Y3LN4zO1Edc2EluIoSPJN', 'uri': 'spotify:track:1Y3LN4zO1Edc2EluIoSPJN', 'track_href': 'https://api.spotify.com/v1/tracks/1Y3LN4zO1Edc2EluIoSPJN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Y3LN4zO1Edc2EluIoSPJN', 'duration_ms': 176440, 'time_signature': 3}"
